stoneKiller;callingStation1;callingStation2;callingStation3
19037;1041;3951;
18917;1271;3841;
18917;1291;3821;
19137;1191;3701;
19117;1231;3681;
19117;1251;3661;
19107;1231;3691;
19087;1211;3731;
19087;1231;3711;
19077;1236;3716;
19057;1276;3696;
19057;1256;3716;
19047;1286;3696;
19027;1326;3676;
19027;1306;3696;
19017;1286;3726;
18997;1296;3736;
18997;1316;3716;
18987;1346;3696;
18967;1386;3676;
18967;1366;3696;
18857;1266;3906;
18837;1246;3946;
18837;1226;3966;
18827;1256;3946;
18807;1236;3986;
18707;1436;3886;
18697;1416;3916;
18677;1456;3896;
18677;1476;3876;
18667;1456;3906;
18647;1436;3946;
18647;1456;3926;
18537;1686;3806;
18517;1666;3846;
18517;1646;3866;
18507;1626;3896;
18487;1666;3876;
18487;1646;3896;
18477;1626;3926;
18357;1856;3816;
18357;1836;3836;
18347;1816;3866;
18327;1796;3906;
18327;1816;3886;
18317;1796;3916;
18297;1836;3896;
18297;1856;3876;
18287;1886;3856;
18267;1926;3836;
18267;1926;3836;
18257;1906;3866;
18237;1886;3906;
18237;1906;3886;
18227;1886;3916;
18207;1926;3896;
18207;1906;3916;
18197;1911;3921;
18177;1891;3961;
18177;1911;3941;
18167;1891;3971;
18147;1931;3951;
18147;1931;3951;
18137;1961;3931;
18117;2001;3911;
18117;2021;3891;
18107;2051;3871;
18087;2031;3911;
18087;2051;3891;
18077;2031;3921;
18057;2071;3901;
18057;2051;3921;
18047;2031;3951;
18027;2011;3991;
18227;1911;3891;
18217;1941;3871;
18197;1981;3851;
18197;1961;3871;
18187;1991;3851;
18167;2001;3861;
18167;1981;3881;
18157;1961;3911;
18037;1841;4151;
18037;1861;4131;
18027;1891;4111;
18007;1931;4091;
18007;1951;4071;
17997;1981;4051;
17977;2021;4031;
17977;2001;4051;
17867;1901;4261;
18097;1781;4151;
17997;1681;4351;
17987;1661;4381;
17867;1891;4271;
18067;1791;4171;
18057;1771;4201;
18037;1751;4241;
18037;1731;4261;
18027;1711;4291;
18007;1751;4271;
18207;1651;4171;
18197;1681;4151;
18177;1661;4191;
18177;1681;4171;
18167;1661;4201;
18147;1641;4241;
18147;1621;4261;
18137;1651;4241;
18117;1661;4251;
18117;1681;4231;
18107;1661;4261;
18087;1641;4301;
18087;1661;4281;
18077;1641;4311;
18057;1681;4291;
18057;1701;4271;
18047;1681;4301;
18027;1661;4341;
18027;1681;4321;
18017;1711;4301;
17997;1751;4281;
17997;1731;4301;
17987;1761;4281;
17967;1801;4261;
17967;1781;4281;
17957;1761;4311;
18187;1641;4201;
18187;1621;4221;
18177;1651;4201;
18157;1691;4181;
18157;1671;4201;
18147;1651;4231;
18127;1691;4211;
18127;1671;4231;
18117;1701;4211;
18347;1581;4101;
18347;1601;4081;
18337;1581;4111;
18317;1561;4151;
18317;1581;4131;
18307;1611;4111;
18287;1651;4091;
18287;1631;4111;
18277;1611;4141;
18257;1591;4181;
18257;1571;4201;
18247;1551;4231;
18227;1591;4211;
18227;1611;4191;
18217;1641;4171;
18197;1621;4211;
18197;1641;4191;
18187;1671;4171;
18167;1651;4211;
18167;1671;4191;
18157;1701;4171;
18137;1681;4211;
18137;1701;4191;
18127;1731;4171;
18107;1711;4211;
18107;1731;4191;
17997;1961;4071;
17977;2001;4051;
18177;1901;3951;
18167;1931;3931;
18147;1971;3911;
18147;1951;3931;
18137;1931;3961;
18117;1971;3941;
18317;1871;3841;
18307;1901;3821;
18287;1941;3801;
18287;1961;3781;
18277;1941;3811;
18257;1921;3851;
18457;1821;3751;
18677;1721;3631;
18657;1761;3611;
18657;1781;3591;
18647;1761;3621;
18627;1801;3601;
18627;1821;3581;
18617;1851;3561;
18597;1891;3541;
18597;1911;3521;
18587;1916;3526;
18567;1956;3506;
18567;1936;3526;
18557;1966;3506;
18537;1946;3546;
18537;1926;3566;
18527;1931;3571;
18507;1911;3611;
18507;1931;3591;
18497;1911;3621;
18477;1891;3661;
18477;1911;3641;
18367;2141;3521;
18347;2181;3501;
18347;2161;3521;
18337;2141;3551;
18317;2121;3591;
18317;2141;3571;
18307;2171;3551;
18287;2211;3531;
18287;2231;3511;
18277;2211;3541;
18257;2251;3521;
18257;2271;3501;
18147;2171;3711;
18127;2211;3691;
18127;2231;3671;
18117;2261;3651;
17997;2141;3891;
17997;2161;3871;
17987;2191;3851;
17967;2231;3831;
17867;2131;4031;
17857;2161;4011;
17837;2141;4051;
17837;2121;4071;
17727;2021;4281;
17707;2061;4261;
17707;2041;4281;
17697;2071;4261;
17677;2111;4241;
17677;2131;4221;
17667;2111;4251;
17647;2091;4291;
17647;2071;4311;
17637;2101;4291;
17617;2081;4331;
17617;2061;4351;
17607;2041;4381;
17587;2081;4361;
17587;2061;4381;
17577;2041;4411;
17807;1921;4301;
17807;1941;4281;
17797;1971;4261;
17777;1951;4301;
17977;1851;4201;
17967;1881;4181;
17947;1921;4161;
17947;1901;4181;
17937;1931;4161;
17917;1911;4201;
17917;1891;4221;
17807;1791;4431;
17787;1831;4411;
17787;1851;4391;
17777;1881;4371;
17757;1861;4411;
17757;1881;4391;
17747;1861;4421;
17727;1901;4401;
17727;1881;4421;
17717;1911;4401;
17697;1951;4381;
17697;1971;4361;
17687;1951;4391;
17567;2181;4281;
17567;2161;4301;
17557;2191;4281;
17537;2231;4261;
17537;2211;4281;
17527;2241;4261;
17507;2221;4301;
17507;2201;4321;
17497;2231;4301;
17477;2211;4341;
17477;2231;4321;
17467;2211;4351;
17447;2191;4391;
17447;2171;4411;
17437;2151;4441;
17417;2191;4421;
17417;2211;4401;
17637;2111;4281;
17617;2091;4321;
17817;1991;4221;
17807;1971;4251;
17787;2011;4231;
17787;1991;4251;
17777;1971;4281;
17757;2011;4261;
17757;2031;4241;
17977;1931;4121;
17857;1811;4361;
17857;1811;4361;
17847;1791;4391;
17827;1771;4431;
17827;1791;4411;
17817;1821;4391;
17797;1801;4431;
17997;1701;4331;
17987;1681;4361;
17967;1721;4341;
17967;1701;4361;
17957;1731;4341;
17937;1771;4321;
17937;1751;4341;
17927;1781;4321;
17907;1821;4301;
18107;1721;4201;
18097;1701;4231;
18077;1681;4271;
18077;1701;4251;
18067;1681;4281;
18047;1721;4261;
18047;1701;4281;
18037;1681;4311;
18017;1661;4351;
17917;1861;4251;
17807;1761;4461;
17687;1641;4701;
17687;1661;4681;
17677;1691;4661;
17657;1731;4641;
17657;1751;4621;
17647;1731;4651;
17627;1771;4631;
17627;1771;4631;
17517;1671;4841;
17397;1551;5081;
17397;1531;5101;
17387;1561;5081;
17367;1541;5121;
17367;1561;5101;
17357;1541;5131;
17337;1581;5111;
17337;1561;5131;
17327;1541;5161;
17307;1521;5201;
17307;1501;5221;
17527;1401;5101;
17507;1441;5081;
17507;1421;5101;
17497;1451;5081;
17377;1681;4971;
17377;1701;4951;
17367;1731;4931;
17347;1741;4941;
17547;1641;4841;
17537;1621;4871;
17517;1661;4851;
17517;1641;4871;
17507;1621;4901;
17487;1661;4881;
17487;1681;4861;
17477;1711;4841;
17357;1941;4731;
17357;1961;4711;
17347;1941;4741;
17327;1951;4751;
17327;1951;4751;
17317;1981;4731;
17297;2021;4711;
17297;2041;4691;
17287;2021;4721;
17267;2001;4761;
17267;2021;4741;
17257;2001;4771;
17237;2041;4751;
17237;2061;4731;
17227;2066;4736;
17107;2296;4626;
17307;2196;4526;
17297;2176;4556;
17277;2156;4596;
17277;2176;4576;
17267;2156;4606;
17247;2136;4646;
17247;2116;4666;
17467;2016;4546;
17447;2056;4526;
17447;2036;4546;
17437;2016;4576;
17417;1996;4616;
17417;2016;4596;
17407;1996;4626;
17387;1976;4666;
17387;1956;4686;
17377;1961;4691;
17607;1841;4581;
17607;1821;4601;
17597;1801;4631;
17577;1841;4611;
17577;1821;4631;
17567;1801;4661;
17547;1781;4701;
17547;1801;4681;
17537;1831;4661;
17517;1871;4641;
17517;1891;4621;
17507;1871;4651;
17487;1881;4661;
17487;1901;4641;
17477;1881;4671;
17457;1921;4651;
17457;1901;4671;
17677;1801;4551;
17907;1681;4441;
17907;1661;4461;
17897;1691;4441;
17777;1921;4331;
17777;1941;4311;
17667;1841;4521;
17647;1821;4561;
17647;1801;4581;
17637;1806;4586;
17617;1786;4626;
17617;1766;4646;
17507;1996;4526;
17487;1976;4566;
17487;1956;4586;
17477;1986;4566;
17457;1966;4606;
17457;1946;4626;
17447;1951;4631;
17327;2181;4521;
17527;2081;4421;
17517;2111;4401;
17497;2091;4441;
17497;2091;4441;
17487;2121;4421;
17467;2161;4401;
17467;2181;4381;
17357;2081;4591;
17337;2091;4601;
17337;2071;4621;
17327;2051;4651;
17307;2031;4691;
17307;2031;4691;
17297;2011;4721;
17277;1991;4761;
17177;2191;4661;
17167;2221;4641;
17147;2261;4621;
17147;2281;4601;
17137;2261;4631;
17117;2241;4671;
17017;2141;4871;
17007;2121;4901;
16987;2161;4881;
16987;2141;4901;
16977;2121;4931;
16957;2161;4911;
16957;2181;4891;
16947;2211;4871;
16927;2191;4911;
16927;2211;4891;
16917;2241;4871;
16897;2221;4911;
16897;2201;4931;
16887;2231;4911;
16867;2271;4891;
16867;2251;4911;
16757;2481;4791;
16737;2521;4771;
16637;2421;4971;
16627;2451;4951;
16507;2506;5016;
16507;2526;4996;
16497;2506;5026;
16477;2486;5066;
16377;2386;5266;
16367;2391;5271;
16597;2271;5161;
16797;2171;5061;
16787;2151;5091;
16767;2191;5071;
16767;2171;5091;
16757;2151;5121;
16987;2031;5011;
16987;2011;5031;
16977;1991;5061;
16957;2031;5041;
16957;2051;5021;
16947;2031;5051;
16927;2071;5031;
16927;2051;5051;
16917;2031;5081;
16897;2071;5061;
16897;2091;5041;
16887;2071;5071;
16867;2111;5051;
16867;2131;5031;
16857;2161;5011;
16837;2141;5051;
16837;2121;5071;
16827;2101;5101;
16807;2081;5141;
16807;2101;5121;
16797;2131;5101;
16777;2111;5141;
16977;2011;5041;
16967;1991;5071;
17022;1871;5136;
17022;1891;5116;
17012;1871;5146;
16992;1911;5126;
16992;1891;5146;
16982;1871;5176;
16962;1851;5216;
16962;1831;5236;
16952;1811;5266;
16932;1851;5246;
16932;1871;5226;
16922;1901;5206;
16902;1941;5186;
17102;1841;5086;
17322;1741;4966;
17302;1781;4946;
17302;1801;4926;
17292;1831;4906;
17522;1711;4796;
17522;1691;4816;
17512;1721;4796;
17392;1601;5036;
17392;1621;5016;
17382;1651;4996;
17362;1691;4976;
17362;1711;4956;
17352;1691;4986;
17332;1671;5026;
17332;1691;5006;
17322;1671;5036;
17552;1551;4926;
17552;1571;4906;
17542;1601;4886;
17522;1641;4866;
17522;1661;4846;
17412;1891;4726;
17392;1871;4766;
17392;1851;4786;
17382;1856;4791;
17362;1896;4771;
17362;1916;4751;
17352;1946;4731;
17582;1826;4621;
17582;1806;4641;
17572;1786;4671;
17552;1766;4711;
17552;1746;4731;
17542;1726;4761;
17422;1956;4651;
17622;1856;4551;
17612;1886;4531;
17592;1926;4511;
17592;1906;4531;
17582;1936;4511;
17562;1976;4491;
17562;1976;4491;
17552;1956;4521;
17532;1996;4501;
17532;1976;4521;
17752;1876;4401;
17732;1916;4381;
17732;1896;4401;
17722;1926;4381;
17702;1966;4361;
17702;1986;4341;
17692;1966;4371;
17672;1946;4411;
17672;1966;4391;
17662;1996;4371;
17642;1976;4411;
17642;1996;4391;
17632;1976;4421;
17612;1986;4431;
17812;1886;4331;
17802;1866;4361;
17782;1906;4341;
17782;1926;4321;
17772;1906;4351;
17752;1886;4391;
17952;1786;4291;
17942;1766;4321;
17922;1806;4301;
17922;1826;4281;
17912;1806;4311;
17892;1786;4351;
17892;1766;4371;
17882;1771;4376;
17862;1751;4416;
17862;1731;4436;
17852;1761;4416;
17832;1801;4396;
17832;1821;4376;
17822;1851;4356;
17877;1731;4421;
17877;1711;4441;
17767;1941;4321;
17747;1981;4301;
17747;2001;4281;
17967;1901;4161;
17947;1881;4201;
17947;1861;4221;
17837;2091;4101;
17817;2071;4141;
17817;2051;4161;
17807;2081;4141;
17787;2061;4181;
17787;2081;4161;
17777;2111;4141;
18007;1991;4031;
18007;1971;4051;
17997;1951;4081;
18227;1831;3971;
18427;1731;3871;
18417;1711;3901;
18397;1751;3881;
18397;1771;3861;
18387;1751;3891;
18367;1791;3871;
18367;1811;3851;
18357;1841;3831;
18337;1821;3871;
18337;1801;3891;
18327;1831;3871;
18307;1811;3911;
18307;1831;3891;
18297;1861;3871;
18277;1901;3851;
18277;1921;3831;
18497;1821;3711;
18477;1801;3751;
18377;1701;3951;
18367;1681;3981;
18347;1691;3991;
18347;1711;3971;
18567;1611;3851;
18547;1591;3891;
18547;1611;3871;
18537;1591;3901;
18517;1571;3941;
18517;1591;3921;
18507;1571;3951;
18737;1451;3841;
18937;1351;3741;
18927;1331;3771;
18907;1311;3811;
18907;1331;3791;
18897;1336;3796;
19127;1216;3686;
19127;1196;3706;
19117;1176;3736;
19097;1216;3716;
19097;1236;3696;
19087;1266;3676;
19067;1246;3716;
19067;1246;3716;
19057;1276;3696;
19287;1156;3586;
19287;1136;3606;
19277;1166;3586;
19257;1146;3626;
19257;1166;3606;
19247;1196;3586;
19227;1176;3626;
19227;1156;3646;
19217;1186;3626;
19197;1166;3666;
19197;1146;3686;
19187;1126;3716;
19167;1106;3756;
19167;1126;3736;
19157;1156;3716;
19137;1136;3756;
19137;1116;3776;
19127;1146;3756;
19107;1126;3796;
19107;1146;3776;
18997;1046;3986;
18977;1026;4026;
18877;926;4226;
18867;906;4256;
19097;786;4146;
19097;766;4166;
19087;746;4196;
19067;786;4176;
19067;766;4196;
19057;796;4176;
19037;776;4216;
19037;756;4236;
19027;786;4216;
19007;766;4256;
19007;746;4276;
18997;726;4306;
18977;706;4346;
18977;686;4366;
18967;666;4396;
18947;706;4376;
18947;686;4396;
18937;666;4426;
18917;646;4466;
19117;546;4366;
19107;526;4396;
19087;566;4376;
19087;546;4396;
19077;526;4426;
19057;566;4406;
19057;586;4386;
19047;566;4416;
19027;606;4396;
19027;626;4376;
19017;656;4356;
18897;536;4596;
18797;436;4796;
18787;466;4776;
18767;446;4816;
18767;426;4836;
18757;431;4841;
18737;471;4821;
18737;451;4841;
18727;481;4821;
18707;461;4861;
18707;481;4841;
18927;381;4721;
18907;361;4761;
18907;381;4741;
18897;361;4771;
18777;591;4661;
18777;611;4641;
18767;641;4621;
18747;621;4661;
18747;641;4641;
18737;621;4671;
18717;661;4651;
18717;641;4671;
18707;621;4701;
18687;601;4741;
18687;581;4761;
18677;561;4791;
18657;541;4831;
18657;521;4851;
18647;551;4831;
18627;531;4871;
18527;731;4771;
18517;761;4751;
18497;741;4791;
18497;721;4811;
18717;621;4691;
18697;661;4671;
18697;641;4691;
18687;671;4671;
18667;651;4711;
18567;851;4611;
18557;831;4641;
18787;711;4531;
18787;691;4551;
18777;721;4531;
18757;761;4511;
18757;781;4491;
18747;761;4521;
18727;741;4561;
18727;761;4541;
18717;741;4571;
18697;781;4551;
18697;801;4531;
18687;831;4511;
18667;811;4551;
18667;831;4531;
18657;811;4561;
18637;791;4601;
18637;771;4621;
18857;671;4501;
18737;901;4391;
18737;881;4411;
18627;781;4621;
18607;761;4661;
18607;741;4681;
18597;721;4711;
18577;761;4691;
18577;781;4671;
18567;761;4701;
18547;741;4741;
18547;721;4761;
18537;701;4791;
18517;741;4771;
18417;941;4671;
18407;921;4701;
18387;961;4681;
18387;981;4661;
18607;881;4541;
18587;861;4581;
18587;881;4561;
18577;911;4541;
18807;791;4431;
18807;811;4411;
19027;711;4291;
19007;751;4271;
19007;771;4251;
18997;801;4231;
18977;781;4271;
18977;761;4291;
18967;791;4271;
18947;771;4311;
18947;791;4291;
18937;771;4321;
18917;811;4301;
18917;831;4281;
18907;861;4261;
18887;841;4301;
19087;741;4201;
19077;771;4181;
19057;811;4161;
19057;831;4141;
19047;811;4171;
19277;691;4061;
19277;671;4081;
19267;651;4111;
19497;531;4001;
19497;551;3981;
19487;531;4011;
19367;761;3901;
19367;741;3921;
19357;771;3901;
19337;751;3941;
19337;731;3961;
19327;761;3941;
19307;741;3981;
19307;721;4001;
19297;701;4031;
19277;741;4011;
19277;761;3991;
19167;661;4201;
19147;641;4241;
19147;661;4221;
19137;641;4251;
19117;621;4291;
19117;641;4271;
19107;671;4251;
19087;651;4291;
19087;631;4311;
19077;611;4341;
19057;591;4381;
19257;491;4281;
19247;521;4261;
19227;501;4301;
19127;701;4201;
19117;731;4181;
19097;771;4161;
19097;751;4181;
19087;731;4211;
19067;771;4191;
19067;751;4211;
19057;781;4191;
19037;821;4171;
18937;1021;4071;
18927;1001;4101;
18907;1041;4081;
18807;1241;3981;
18797;1271;3961;
18777;1311;3941;
18777;1291;3961;
18767;1271;3991;
18747;1311;3971;
18647;1211;4171;
18637;1191;4201;
18617;1231;4181;
18617;1251;4161;
18607;1231;4191;
18587;1211;4231;
18587;1231;4211;
18577;1261;4191;
18557;1241;4231;
18557;1261;4211;
18547;1241;4241;
18527;1221;4281;
18527;1201;4301;
18517;1231;4281;
18497;1271;4261;
18397;1171;4461;
18387;1151;4491;
18367;1191;4471;
18367;1211;4451;
18357;1241;4431;
18337;1221;4471;
18337;1241;4451;
18327;1271;4431;
18557;1151;4321;
18557;1171;4301;
18547;1151;4331;
18527;1131;4371;
18727;1031;4271;
18717;1061;4251;
18697;1101;4231;
18697;1101;4231;
18687;1131;4211;
18667;1111;4251;
18717;1011;4301;
18937;911;4181;
18817;1141;4071;
18817;1161;4051;
18807;1191;4031;
18787;1171;4071;
18787;1191;4051;
18842;1091;4096;
18822;1131;4076;
18822;1111;4096;
18812;1141;4076;
18792;1181;4056;
18792;1201;4036;
19012;1101;3916;
18992;1111;3926;
18992;1091;3946;
18982;1071;3976;
18962;1051;4016;
18962;1031;4036;
18952;1061;4016;
18832;941;4256;
18832;921;4276;
18822;951;4256;
18702;1181;4146;
18702;1161;4166;
18692;1166;4171;
18572;1396;4061;
18472;1596;3961;
18362;1496;4171;
18342;1536;4151;
18242;1736;4051;
18232;1766;4031;
18112;1996;3921;
18112;1996;3921;
18102;1976;3951;
18082;1986;3961;
18082;1966;3981;
18072;1996;3961;
18052;2006;3971;
18252;1906;3871;
18242;1886;3901;
18222;1926;3881;
18222;1906;3901;
18212;1886;3931;
18442;1766;3821;
18442;1786;3801;
18432;1766;3831;
18312;1996;3721;
18312;2016;3701;
18302;1996;3731;
18282;1976;3771;
18282;1956;3791;
18272;1936;3821;
18252;1976;3801;
18452;1876;3701;
18442;1906;3681;
18672;1786;3571;
18672;1806;3551;
18562;2036;3431;
18542;2016;3471;
18542;2016;3471;
18532;1996;3501;
18512;1976;3541;
18412;1876;3741;
18402;1856;3771;
18382;1896;3751;
18282;1796;3951;
18272;1826;3931;
18252;1806;3971;
18252;1826;3951;
18242;1856;3931;
18222;1866;3941;
18222;1886;3921;
18212;1916;3901;
18192;1896;3941;
18192;1916;3921;
18182;1946;3901;
18162;1926;3941;
18362;1826;3841;
18352;1856;3821;
18332;1836;3861;
18332;1816;3881;
18322;1796;3911;
18302;1836;3891;
18302;1836;3891;
18292;1866;3871;
18272;1846;3911;
18322;1896;3811;
18312;1926;3791;
18292;1906;3831;
18292;1926;3811;
18282;1956;3791;
18262;1936;3831;
18262;1956;3811;
18152;1856;4021;
18132;1896;4001;
18032;1796;4201;
18022;1776;4231;
18002;1816;4211;
18002;1836;4191;
17992;1816;4221;
17972;1826;4231;
17972;1806;4251;
17862;1706;4461;
17842;1686;4501;
17842;1706;4481;
17832;1686;4511;
17812;1726;4491;
17812;1746;4471;
17802;1726;4501;
17782;1706;4541;
17782;1726;4521;
17772;1706;4551;
17752;1746;4531;
17752;1766;4511;
17742;1796;4491;
17972;1676;4381;
17972;1656;4401;
17962;1686;4381;
17942;1726;4361;
17942;1706;4381;
17932;1686;4411;
17912;1666;4451;
17912;1686;4431;
17902;1666;4461;
17882;1646;4501;
17882;1626;4521;
17872;1606;4551;
17852;1586;4591;
17852;1606;4571;
17842;1586;4601;
17822;1626;4581;
18022;1526;4481;
18012;1556;4461;
17992;1536;4501;
17892;1436;4701;
17882;1416;4731;
18112;1296;4621;
18112;1276;4641;
18102;1306;4621;
18082;1346;4601;
18282;1246;4501;
18272;1226;4531;
18252;1266;4511;
18252;1286;4491;
18142;1186;4701;
18122;1226;4681;
18122;1206;4701;
18112;1186;4731;
18092;1196;4741;
18092;1176;4761;
18082;1181;4766;
18312;1061;4656;
18212;1261;4556;
18202;1291;4536;
18182;1271;4576;
18182;1251;4596;
18172;1281;4576;
18152;1261;4616;
18352;1161;4516;
18342;1191;4496;
18222;1421;4386;
18222;1441;4366;
18212;1421;4396;
18192;1461;4376;
18192;1441;4396;
18182;1421;4426;
18162;1461;4406;
18362;1361;4306;
18352;1341;4336;
18232;1571;4226;
18232;1551;4246;
18452;1451;4126;
18432;1431;4166;
18632;1331;4066;
18622;1361;4046;
18602;1401;4026;
18602;1421;4006;
18492;1321;4216;
18472;1361;4196;
18472;1381;4176;
18692;1281;4056;
18672;1321;4036;
18672;1301;4056;
18562;1531;3936;
18542;1511;3976;
18542;1491;3996;
18532;1521;3976;
18512;1561;3956;
18512;1541;3976;
18502;1571;3956;
18482;1581;3966;
18482;1601;3946;
18472;1581;3976;
18702;1461;3866;
18702;1441;3886;
18592;1671;3766;
18572;1711;3746;
18572;1731;3726;
18562;1711;3756;
18442;1591;3996;
18442;1611;3976;
18432;1641;3956;
18312;1871;3846;
18312;1891;3826;
18302;1921;3806;
18282;1901;3846;
18282;1881;3866;
18272;1861;3896;
18252;1841;3936;
18252;1821;3956;
18242;1851;3936;
18122;1731;4176;
18322;1631;4076;
18312;1636;4081;
18292;1676;4061;
18292;1696;4041;
18282;1726;4021;
18262;1706;4061;
18262;1726;4041;
18252;1756;4021;
18232;1736;4061;
18232;1756;4041;
18222;1786;4021;
18202;1826;4001;
18102;2026;3901;
18092;2006;3931;
18072;2016;3941;
17972;1916;4141;
17962;1896;4171;
18192;1776;4061;
18192;1756;4081;
18182;1736;4111;
18162;1716;4151;
18162;1696;4171;
18152;1726;4151;
18132;1706;4191;
18332;1606;4091;
18552;1506;3971;
18532;1546;3951;
18532;1526;3971;
18522;1506;4001;
18502;1486;4041;
18702;1386;3941;
18692;1416;3921;
18922;1296;3811;
18822;1196;4011;
18812;1176;4041;
18792;1156;4081;
18792;1136;4101;
18782;1166;4081;
18762;1206;4061;
18762;1226;4041;
18752;1206;4071;
18732;1186;4111;
18732;1166;4131;
18722;1146;4161;
18702;1126;4201;
18702;1146;4181;
18692;1176;4161;
18672;1216;4141;
18672;1196;4161;
18662;1226;4141;
18542;1106;4381;
18542;1126;4361;
18532;1106;4391;
18512;1146;4371;
18512;1126;4391;
18502;1106;4421;
18482;1086;4461;
18682;986;4361;
18672;966;4391;
18652;946;4431;
18652;926;4451;
18642;956;4431;
18872;836;4321;
18872;816;4341;
18862;846;4321;
18842;886;4301;
18842;906;4281;
18832;886;4311;
19062;766;4201;
19062;746;4221;
19052;776;4201;
19032;756;4241;
19032;736;4261;
19022;716;4291;
19002;756;4271;
19002;736;4291;
18992;716;4321;
18872;596;4561;
18872;576;4581;
18862;606;4561;
18842;646;4541;
18842;626;4561;
18832;656;4541;
18812;636;4581;
19012;536;4481;
18902;766;4361;
18882;806;4341;
18882;786;4361;
18872;766;4391;
19102;646;4281;
19302;546;4181;
19292;576;4161;
19272;616;4141;
19272;596;4161;
19262;626;4141;
19242;666;4121;
19242;686;4101;
19232;716;4081;
19212;756;4061;
19212;736;4081;
19202;716;4111;
19182;756;4091;
19182;736;4111;
19172;766;4091;
19152;746;4131;
19052;646;4331;
19042;626;4361;
19022;606;4401;
19022;626;4381;
19012;656;4361;
18892;886;4251;
18892;906;4231;
18882;936;4211;
18862;976;4191;
18862;956;4211;
19082;856;4091;
19062;836;4131;
19062;856;4111;
19052;836;4141;
19032;816;4181;
19032;836;4161;
19022;816;4191;
19252;696;4081;
19252;676;4101;
19242;706;4081;
19472;586;3971;
19472;566;3991;
19462;596;3971;
19692;476;3861;
19692;456;3881;
19682;486;3861;
19662;466;3901;
19662;486;3881;
19652;516;3861;
19632;556;3841;
19632;576;3821;
19852;476;3701;
19832;456;3741;
19832;436;3761;
19822;416;3791;
19802;396;3831;
19702;296;4031;
19692;276;4061;
19922;156;3951;
19922;136;3971;
19812;366;3851;
19792;406;3831;
19992;306;3731;
19982;286;3761;
20212;166;3651;
20212;146;3671;
20202;126;3701;
20182;106;3741;
20182;86;3761;
20172;116;3741;
20152;96;3781;
20152;76;3801;
20142;56;3831;
20122;96;3811;
20122;116;3791;
20112;146;3771;
20092;186;3751;
20092;166;3771;
20082;196;3751;
20062;176;3791;
20062;196;3771;
20052;226;3751;
20032;266;3731;
20032;286;3711;
20022;291;3716;
20002;271;3756;
20002;251;3776;
19992;256;3781;
19972;296;3761;
19972;276;3781;
19962;306;3761;
19942;286;3801;
19942;266;3821;
19832;166;4031;
19812;206;4011;
19812;186;4031;
19802;216;4011;
19782;256;3991;
19782;236;4011;
19772;216;4041;
20002;96;3931;
20002;116;3911;
19992;146;3891;
19972;186;3871;
19972;206;3851;
19962;186;3881;
19942;166;3921;
19942;186;3901;
19932;166;3931;
19912;146;3971;
19812;346;3871;
20032;246;3751;
20262;126;3641;
20262;106;3661;
20252;136;3641;
20232;176;3621;
20232;156;3641;
20222;136;3671;
20202;176;3651;
20202;196;3631;
20422;96;3511;
20402;76;3551;
20402;96;3531;
20292;-4;3741;
20272;-4;;
20262;-4;;
20242;-4;;
20132;-4;;
20112;-4;;
20102;-4;;
20082;-4;;
20182;-4;;
20162;-4;;
20262;-4;;
20242;-4;;
20232;-4;;
20212;-4;;
20202;-4;;
20182;-4;;
20172;-4;;
20152;-4;;
20142;-4;;
20122;-4;;
20112;-4;;
20092;-4;;
20082;-4;;
20192;-4;;
20082;-4;;
20062;-4;;
20052;-4;;
20032;-4;;
20022;-4;;
20002;-4;;
19992;-4;;
19972;-4;;
19962;-4;;
19942;-4;;
19932;-4;;
19912;-4;;
20012;-4;;
19992;-4;;
19882;-4;;
19862;-4;;
19852;-4;;
19832;-4;;
19822;-4;;
19802;-4;;
19792;-4;;
19772;-4;;
19762;-4;;
19742;-4;;
19732;-4;;
19712;-4;;
19702;-4;;
19682;-4;;
19782;-4;;
19762;-4;;
19752;-4;;
19732;-4;;
19722;-4;;
19832;-4;;
19822;-4;;
19802;-4;;
19792;-4;;
19772;-4;;
19762;-4;;
19742;-4;;
19732;-4;;
19712;-4;;
19702;-4;;
19682;-4;;
19672;-4;;
19552;-4;;
19542;-4;;
19522;-4;;
19622;-4;;
19602;-4;;
19592;-4;;
19572;-4;;
19562;-4;;
19542;-4;;
19642;-4;;
19622;-4;;
19612;-4;;
19592;-4;;
19582;-4;;
19562;-4;;
19557;-4;;
19537;-4;;
19527;-4;;
19407;-4;;
19397;-4;;
19377;-4;;
19367;-4;;
19347;-4;;
19337;-4;;
19317;-4;;
19307;-4;;
19287;-4;;
19277;-4;;
19257;-4;;
19247;-4;;
19227;-4;;
19217;-4;;
19327;-4;;
19317;-4;;
19427;-4;;
19417;-4;;
19397;-4;;
19387;-4;;
19367;-4;;
19357;-4;;
19337;-4;;
19327;-4;;
19437;-4;;
19427;-4;;
19407;-4;;
19397;-4;;
19277;-4;;
19267;-4;;
19377;-4;;
19367;-4;;
19347;-4;;
19337;-4;;
19217;-4;;
19207;-4;;
19187;-4;;
19177;-4;;
19157;-4;;
19147;-4;;
19127;-4;;
19117;-4;;
19227;-4;;
19217;-4;;
19327;-4;;
19317;-4;;
19297;-4;;
19287;-4;;
19267;-4;;
19367;-4;;
19347;-4;;
19337;-4;;
19317;-4;;
19307;-4;;
19287;-4;;
19387;-4;;
19497;-4;;
19487;-4;;
